estudiante_id,materia,trimestre,calificacion,asistencia_porcentaje,participacion_clase
EST336,Ciencias,2,5.6,88,Baja
EST336,Historia,2,6.0,86,Baja
EST336,Inglés,2,6.2,86,Media
EST336,Educación Física,2,7.4,86,Media
EST336,Matemáticas,3,7.1,93,Media
EST336,Lengua,3,7.7,92,Baja
EST336,Ciencias,3,6.8,77,Media
EST336,Historia,3,4.9,74,Baja
EST336,Inglés,3,5.6,82,Baja
EST336,Educación Física,3,7.8,92,Media
EST337,Matemáticas,1,8.0,87,Baja
EST337,Lengua,1,6.6,75,Alta
EST337,Ciencias,1,9.1,86,Baja
EST337,Historia,1,7.7,92,Baja
EST337,Inglés,1,7.3,89,Media
EST337,Educación Física,1,8.0,90,Baja
EST337,Matemáticas,2,8.5,92,Media
EST337,Lengua,2,7.3,93,Media
EST337,Ciencias,2,8.6,97,Alta
EST337,Historia,2,8.5,87,Media
EST337,Inglés,2,9.2,90,Alta
EST337,Educación Física,2,8.3,90,Alta
EST337,Matemáticas,3,5.7,90,Baja
EST337,Lengua,3,9.0,89,Media
EST337,Ciencias,3,8.5,95,Alta
EST337,Historia,3,6.9,83,Media
EST337,Inglés,3,7.7,95,Media
EST337,Educación Física,3,9.8,88,Alta
EST338,Matemáticas,1,5.6,85,Alta
EST338,Lengua,1,4.3,74,Media
EST338,Ciencias,1,5.8,81,Baja
EST338,Historia,1,5.2,78,Baja
EST338,Inglés,1,5.9,84,Baja
EST338,Educación Física,1,5.2,83,Baja
EST338,Matemáticas,2,6.3,80,Alta
EST338,Lengua,2,6.3,82,Alta
EST338,Ciencias,2,7.0,88,Alta
EST338,Historia,2,4.9,66,Baja
EST338,Inglés,2,5.9,87,Baja
EST338,Educación Física,2,6.2,90,Alta
EST338,Matemáticas,3,6.8,90,Media
EST338,Lengua,3,5.9,82,Baja
EST338,Ciencias,3,5.3,90,Baja
EST338,Historia,3,4.7,62,Baja
EST338,Inglés,3,5.6,84,Baja
EST338,Educación Física,3,7.0,97,Media
EST339,Matemáticas,1,8.4,92,Alta
EST339,Lengua,1,8.4,90,Alta
EST339,Ciencias,1,6.9,88,Media
EST339,Historia,1,7.8,87,Media
EST339,Inglés,1,8.4,85,Alta
EST339,Educación Física,1,8.1,86,Baja
EST339,Matemáticas,2,7.9,92,Media
EST339,Lengua,2,6.2,78,Media
EST339,Ciencias,2,7.4,87,Media
EST339,Historia,2,7.0,78,Alta
EST339,Inglés,2,8.5,85,Alta
EST339,Educación Física,2,8.4,95,Baja
EST339,Matemáticas,3,6.6,79,Media
EST339,Lengua,3,9.1,90,Alta
EST339,Ciencias,3,7.4,85,Media
EST339,Historia,3,8.3,96,Media
EST339,Inglés,3,8.5,92,Alta
EST339,Educación Física,3,10.0,92,Media
EST340,Matemáticas,1,7.7,87,Alta
EST340,Lengua,1,7.8,92,Baja
EST340,Ciencias,1,6.9,83,Media
EST340,Historia,1,6.6,86,Alta
EST340,Inglés,1,6.8,77,Alta
EST340,Educación Física,1,6.6,81,Alta
EST340,Matemáticas,2,5.0,90,Baja
EST340,Lengua,2,5.9,82,Media
EST340,Ciencias,2,6.5,90,Alta
EST340,Historia,2,6.3,75,Alta
EST340,Inglés,2,4.6,78,Media
EST340,Educación Física,2,6.7,87,Alta
EST340,Matemáticas,3,4.9,67,Baja
EST340,Lengua,3,7.3,95,Media
EST340,Ciencias,3,6.1,89,Media
EST340,Historia,3,6.3,89,Baja
EST340,Inglés,3,7.2,92,Media
EST340,Educación Física,3,8.2,99,Alta
EST341,Matemáticas,1,6.9,90,Media
EST341,Lengua,1,6.4,82,Alta
EST341,Ciencias,1,5.3,89,Media
EST341,Historia,1,7.5,100,Baja
EST341,Inglés,1,6.5,75,Media
EST341,Educación Física,1,6.6,76,Media
EST341,Matemáticas,2,8.2,91,Media
EST341,Lengua,2,6.4,86,Media
EST341,Ciencias,2,7.1,86,Media
EST341,Historia,2,6.4,86,Baja
EST341,Inglés,2,6.4,78,Alta
EST341,Educación Física,2,7.4,100,Media
EST341,Matemáticas,3,6.5,86,Media
EST341,Lengua,3,7.4,99,Alta
EST341,Ciencias,3,5.8,85,Media
EST341,Historia,3,6.7,75,Media
EST341,Inglés,3,6.1,87,Media
EST341,Educación Física,3,6.6,88,Alta
EST342,Matemáticas,1,5.4,80,Baja
EST342,Lengua,1,4.9,73,Alta
EST342,Ciencias,1,7.0,90,Alta
EST342,Historia,1,5.4,89,Baja
EST342,Inglés,1,5.4,76,Baja
EST342,Educación Física,1,6.3,88,Alta
EST342,Matemáticas,2,4.6,74,Alta
EST342,Lengua,2,6.1,76,Baja
EST342,Ciencias,2,6.4,88,Alta
EST342,Historia,2,5.8,76,Baja
EST342,Inglés,2,5.9,81,Media
EST342,Educación Física,2,5.6,82,Alta
EST342,Matemáticas,3,3.6,68,Media
EST342,Lengua,3,4.0,72,Baja
EST342,Ciencias,3,7.1,97,Media
EST342,Historia,3,4.5,67,Baja
EST342,Inglés,3,4.3,66,Media
EST342,Educación Física,3,5.8,87,Media
EST343,Matemáticas,1,5.8,85,Media
EST343,Lengua,1,7.3,86,Alta
EST343,Ciencias,1,7.2,95,Media
EST343,Historia,1,6.5,85,Media
EST343,Inglés,1,5.1,75,Media
EST343,Educación Física,1,6.6,84,Baja
EST343,Matemáticas,2,7.4,99,Media
EST343,Lengua,2,7.2,89,Media
EST343,Ciencias,2,5.4,88,Baja
EST343,Historia,2,7.0,99,Media
EST343,Inglés,2,6.5,79,Alta
EST343,Educación Física,2,7.6,87,Baja
EST343,Matemáticas,3,6.7,85,Media
EST343,Lengua,3,6.5,81,Baja
EST343,Ciencias,3,6.5,90,Media
EST343,Historia,3,6.1,80,Baja
EST343,Inglés,3,7.1,87,Media
EST343,Educación Física,3,8.3,94,Alta
EST344,Matemáticas,1,9.3,100,Baja
EST344,Lengua,1,9.4,94,Alta
EST344,Ciencias,1,8.1,85,Alta
EST344,Historia,1,8.9,87,Media
EST344,Inglés,1,7.0,77,Alta
EST344,Educación Física,1,8.1,90,Media
EST344,Matemáticas,2,9.6,100,Alta
EST344,Lengua,2,7.9,93,Alta
EST344,Ciencias,2,7.3,87,Alta
EST344,Historia,2,8.4,97,Alta
EST344,Inglés,2,7.8,88,Media
EST344,Educación Física,2,9.8,99,Alta
EST344,Matemáticas,3,8.9,97,Alta
EST344,Lengua,3,8.5,95,Alta
EST344,Ciencias,3,8.5,85,Alta
EST344,Historia,3,7.7,100,Alta
EST344,Inglés,3,7.0,75,Media
EST344,Educación Física,3,8.9,93,Alta
EST345,Matemáticas,1,6.9,90,Alta
EST345,Lengua,1,6.3,85,Media
EST345,Ciencias,1,5.2,86,Alta
EST345,Historia,1,5.2,88,Baja
EST345,Inglés,1,7.4,85,Media
EST345,Educación Física,1,6.0,79,Alta
EST345,Matemáticas,2,7.1,96,Alta
EST345,Lengua,2,6.5,79,Baja
EST345,Ciencias,2,6.3,81,Media
EST345,Historia,2,5.8,80,Baja
EST345,Inglés,2,3.5,71,Baja
EST345,Educación Física,2,6.5,77,Media
EST345,Matemáticas,3,4.4,69,Baja
EST345,Lengua,3,5.6,89,Media
EST345,Ciencias,3,5.6,84,Baja
EST345,Historia,3,7.0,89,Baja
EST345,Inglés,3,6.0,77,Media
EST345,Educación Física,3,6.9,77,Alta
EST346,Matemáticas,1,8.0,100,Media
EST346,Lengua,1,4.8,80,Baja
EST346,Ciencias,1,4.3,68,Media
EST346,Historia,1,6.0,81,Media
EST346,Inglés,1,5.0,76,Baja
EST346,Educación Física,1,8.2,97,Alta
EST346,Matemáticas,2,6.0,84,Media
EST346,Lengua,2,5.0,80,Alta
EST346,Ciencias,2,5.6,82,Media
EST346,Historia,2,5.6,75,Baja
EST346,Inglés,2,3.8,61,Baja
EST346,Educación Física,2,7.1,94,Alta
EST346,Matemáticas,3,4.5,75,Baja
EST346,Lengua,3,4.6,65,Baja
EST346,Ciencias,3,7.4,89,Media
EST346,Historia,3,5.5,76,Media
EST346,Inglés,3,6.1,77,Media
EST346,Educación Física,3,7.2,86,Baja
EST347,Matemáticas,1,8.2,88,Media
EST347,Lengua,1,7.7,90,Media
EST347,Ciencias,1,7.8,95,Media
EST347,Historia,1,10.0,85,Media
EST347,Inglés,1,7.2,92,Media
EST347,Educación Física,1,7.9,93,Media
EST347,Matemáticas,2,7.7,92,Baja
EST347,Lengua,2,8.8,95,Alta
EST347,Ciencias,2,8.5,100,Media
EST347,Historia,2,6.6,86,Media
EST347,Inglés,2,7.7,90,Media
EST347,Educación Física,2,7.7,92,Media
EST347,Matemáticas,3,6.4,75,Media
EST347,Lengua,3,7.3,86,Media
EST347,Ciencias,3,6.5,84,Media
EST347,Historia,3,8.3,100,Alta
EST347,Inglés,3,7.5,86,Media
EST347,Educación Física,3,8.5,92,Alta
EST348,Matemáticas,1,5.7,76,Baja
EST348,Lengua,1,5.7,86,Baja
EST348,Ciencias,1,5.3,84,Baja
EST348,Historia,1,6.2,87,Media
EST348,Inglés,1,7.1,90,Media
EST348,Educación Física,1,6.5,80,Media
EST348,Matemáticas,2,6.8,82,Baja
EST348,Lengua,2,7.7,88,Baja
EST348,Ciencias,2,6.8,85,Media
EST348,Historia,2,6.7,81,Alta
EST348,Inglés,2,6.7,80,Alta
EST348,Educación Física,2,7.8,93,Alta
EST348,Matemáticas,3,5.7,89,Media
EST348,Lengua,3,7.1,96,Alta
EST348,Ciencias,3,6.6,79,Media
EST348,Historia,3,7.1,100,Media
EST348,Inglés,3,5.8,90,Alta
EST348,Educación Física,3,8.2,93,Alta
EST349,Matemáticas,1,6.0,84,Baja
EST349,Lengua,1,6.0,77,Alta
EST349,Ciencias,1,5.3,77,Media
EST349,Historia,1,6.0,76,Baja
EST349,Inglés,1,6.3,82,Baja
EST349,Educación Física,1,7.0,86,Baja
EST349,Matemáticas,2,5.3,84,Baja
EST349,Lengua,2,4.2,62,Baja
EST349,Ciencias,2,7.0,95,Media
EST349,Historia,2,6.9,87,Media
EST349,Inglés,2,6.5,79,Baja
EST349,Educación Física,2,6.0,75,Baja
EST349,Matemáticas,3,5.5,77,Baja
EST349,Lengua,3,5.6,86,Baja
EST349,Ciencias,3,5.9,75,Baja
EST349,Historia,3,6.6,85,Alta
EST349,Inglés,3,4.9,72,Baja
EST349,Educación Física,3,7.2,98,Media
EST350,Matemáticas,1,7.1,91,Media
EST350,Lengua,1,6.9,76,Media
EST350,Ciencias,1,7.0,94,Media
EST350,Historia,1,6.8,78,Baja
EST350,Inglés,1,6.2,78,Media
EST350,Educación Física,1,6.5,83,Media
EST350,Matemáticas,2,7.1,92,Media
EST350,Lengua,2,5.7,90,Baja
EST350,Ciencias,2,8.2,96,Baja
EST350,Historia,2,7.9,86,Baja
EST350,Inglés,2,6.4,87,Media
EST350,Educación Física,2,6.8,80,Media
EST350,Matemáticas,3,6.9,79,Media
EST350,Lengua,3,6.6,75,Media
EST350,Ciencias,3,8.1,94,Alta
EST350,Historia,3,7.6,99,Media
EST350,Inglés,3,7.6,85,Baja
EST350,Educación Física,3,7.1,97,Media
EST351,Matemáticas,1,5.3,86,Media
EST351,Lengua,1,5.1,84,Baja
EST351,Ciencias,1,4.9,72,Baja
EST351,Historia,1,5.6,88,Media
EST351,Inglés,1,4.8,77,Media
EST351,Educación Física,1,6.6,78,Alta
EST351,Matemáticas,2,4.4,79,Baja
EST351,Lengua,2,6.1,81,Baja
EST351,Ciencias,2,5.3,89,Media
EST351,Historia,2,5.0,60,Baja
EST351,Inglés,2,3.1,73,Media
EST351,Educación Física,2,6.3,82,Media
EST351,Matemáticas,3,5.3,81,Alta
EST351,Lengua,3,5.6,90,Media
EST351,Ciencias,3,6.0,84,Baja
EST351,Historia,3,5.4,75,Baja
EST351,Inglés,3,4.9,71,Baja
EST351,Educación Física,3,5.6,85,Alta
EST352,Matemáticas,1,6.0,76,Media
EST352,Lengua,1,8.6,86,Alta
EST352,Ciencias,1,7.1,100,Media
EST352,Historia,1,7.3,100,Alta
EST352,Inglés,1,7.3,94,Media
EST352,Educación Física,1,7.9,86,Alta
EST352,Matemáticas,2,7.5,94,Media
EST352,Lengua,2,7.9,85,Media
EST352,Ciencias,2,7.8,98,Media
EST352,Historia,2,8.1,97,Alta
EST352,Inglés,2,7.4,97,Alta
EST352,Educación Física,2,7.3,99,Media
EST352,Matemáticas,3,8.2,92,Alta
EST352,Lengua,3,7.4,94,Alta
EST352,Ciencias,3,5.8,78,Media
EST352,Historia,3,7.4,96,Media
EST352,Inglés,3,7.9,90,Media
EST352,Educación Física,3,7.9,85,Media
EST353,Matemáticas,1,5.4,78,Baja
EST353,Lengua,1,6.9,79,Media
EST353,Ciencias,1,6.9,76,Media
EST353,Historia,1,5.7,81,Baja
EST353,Inglés,1,5.4,84,Media
EST353,Educación Física,1,7.1,89,Alta
EST353,Matemáticas,2,7.5,97,Alta
EST353,Lengua,2,5.8,89,Media
EST353,Ciencias,2,5.9,77,Baja
EST353,Historia,2,7.5,86,Media
EST353,Inglés,2,5.8,78,Baja
EST353,Educación Física,2,8.6,92,Alta
EST353,Matemáticas,3,6.4,89,Baja
EST353,Lengua,3,7.1,88,Baja
EST353,Ciencias,3,7.4,95,Baja
EST353,Historia,3,5.5,79,Baja
EST353,Inglés,3,6.1,81,Media
EST353,Educación Física,3,8.7,92,Alta
EST354,Matemáticas,1,5.2,78,Media
EST354,Lengua,1,6.1,78,Media
EST354,Ciencias,1,5.8,82,Media
EST354,Historia,1,5.9,89,Baja
EST354,Inglés,1,5.3,86,Baja
EST354,Educación Física,1,7.2,93,Media
EST354,Matemáticas,2,6.8,84,Media
EST354,Lengua,2,5.0,76,Media
EST354,Ciencias,2,6.2,86,Media
EST354,Historia,2,6.3,85,Media
EST354,Inglés,2,6.4,90,Media
EST354,Educación Física,2,7.3,99,Media
EST354,Matemáticas,3,5.1,89,Media
EST354,Lengua,3,8.1,99,Alta
EST354,Ciencias,3,5.9,82,Media
EST354,Historia,3,6.3,84,Alta
EST354,Inglés,3,5.3,75,Baja
EST354,Educación Física,3,5.9,80,Baja
EST355,Matemáticas,1,6.0,76,Media
EST355,Lengua,1,8.5,97,Alta
EST355,Ciencias,1,6.9,87,Media
EST355,Historia,1,6.3,78,Alta
EST355,Inglés,1,8.0,85,Alta
EST355,Educación Física,1,7.6,97,Media
EST355,Matemáticas,2,4.8,80,Baja
EST355,Lengua,2,6.0,83,Baja
EST355,Ciencias,2,4.8,67,Baja
EST355,Historia,2,6.5,76,Baja
EST355,Inglés,2,5.1,89,Baja
EST355,Educación Física,2,8.2,92,Alta
EST355,Matemáticas,3,7.0,91,Baja
EST355,Lengua,3,6.3,89,Media
EST355,Ciencias,3,6.8,88,Baja
EST355,Historia,3,6.4,83,Media
EST355,Inglés,3,6.7,77,Baja
EST355,Educación Física,3,8.1,95,Media
EST356,Matemáticas,1,7.4,94,Media
EST356,Lengua,1,8.5,95,Alta
EST356,Ciencias,1,7.0,85,Baja
EST356,Historia,1,7.8,96,Media
EST356,Inglés,1,7.5,90,Media
EST356,Educación Física,1,8.2,96,Alta
EST356,Matemáticas,2,8.5,100,Alta
EST356,Lengua,2,8.5,88,Baja
EST356,Ciencias,2,6.8,88,Media
EST356,Historia,2,7.1,100,Media
EST356,Inglés,2,8.6,96,Media
EST356,Educación Física,2,7.6,95,Baja
EST356,Matemáticas,3,6.0,87,Media
EST356,Lengua,3,6.8,83,Media
EST356,Ciencias,3,8.8,91,Media
EST356,Historia,3,7.9,100,Baja
EST356,Inglés,3,8.4,96,Alta
EST356,Educación Física,3,8.3,100,Media
EST357,Matemáticas,1,8.2,88,Alta
EST357,Lengua,1,7.9,97,Media
EST357,Ciencias,1,6.7,86,Media
EST357,Historia,1,6.7,87,Media
EST357,Inglés,1,7.8,88,Baja
EST357,Educación Física,1,8.2,95,Alta
EST357,Matemáticas,2,7.8,92,Media
EST357,Lengua,2,6.9,78,Media
EST357,Ciencias,2,7.4,89,Media
EST357,Historia,2,8.4,86,Alta
EST357,Inglés,2,9.2,85,Alta
EST357,Educación Física,2,10.0,88,Alta
EST357,Matemáticas,3,9.1,87,Alta
EST357,Lengua,3,8.7,99,Alta
EST357,Ciencias,3,7.7,87,Alta
EST357,Historia,3,9.0,92,Alta
EST357,Inglés,3,7.8,91,Media
EST357,Educación Física,3,8.3,97,Media
EST358,Matemáticas,1,7.9,97,Media
EST358,Lengua,1,6.0,81,Alta
EST358,Ciencias,1,7.2,99,Baja
EST358,Historia,1,7.7,98,Baja
EST358,Inglés,1,9.2,87,Alta
EST358,Educación Física,1,7.4,87,Media
EST358,Matemáticas,2,7.8,98,Media
EST358,Lengua,2,7.4,97,Baja
EST358,Ciencias,2,6.3,82,Baja
EST358,Historia,2,7.9,98,Media
EST358,Inglés,2,6.4,88,Media
EST358,Educación Física,2,7.2,87,Media
EST358,Matemáticas,3,7.2,89,Media
EST358,Lengua,3,9.1,87,Media
EST358,Ciencias,3,6.5,79,Media
EST358,Historia,3,5.7,87,Baja
EST358,Inglés,3,8.7,92,Alta
EST358,Educación Física,3,9.4,95,Media
EST359,Matemáticas,1,5.2,88,Baja
EST359,Lengua,1,5.9,83,Baja
EST359,Ciencias,1,6.4,88,Media
EST359,Historia,1,5.5,78,Alta
EST359,Inglés,1,6.0,83,Alta
EST359,Educación Física,1,7.0,85,Media
EST359,Matemáticas,2,6.3,86,Media
EST359,Lengua,2,6.2,76,Media
EST359,Ciencias,2,6.0,90,Baja
EST359,Historia,2,5.7,76,Media
EST359,Inglés,2,5.9,83,Baja
EST359,Educación Física,2,7.4,99,Alta
EST359,Matemáticas,3,7.1,97,Media
EST359,Lengua,3,4.0,66,Media
EST359,Ciencias,3,5.4,85,Media
EST359,Historia,3,5.8,90,Baja
EST359,Inglés,3,3.7,78,Media
EST359,Educación Física,3,7.4,100,Baja
EST360,Matemáticas,1,4.5,80,Baja
EST360,Lengua,1,6.1,89,Media
EST360,Ciencias,1,6.2,87,Baja
EST360,Historia,1,5.9,81,Baja
EST360,Inglés,1,6.2,89,Baja
EST360,Educación Física,1,5.5,80,Media
EST360,Matemáticas,2,5.6,81,Alta
EST360,Lengua,2,4.5,61,Media
EST360,Ciencias,2,7.9,89,Media
EST360,Historia,2,5.6,83,Baja
EST360,Inglés,2,5.0,65,Baja
EST360,Educación Física,2,5.5,90,Baja
EST360,Matemáticas,3,5.7,89,Media
EST360,Lengua,3,5.9,86,Baja
EST360,Ciencias,3,5.0,75,Media
EST360,Historia,3,5.5,89,Baja
EST360,Inglés,3,6.1,77,Media
EST360,Educación Física,3,7.3,100,Media
EST361,Matemáticas,1,8.2,95,Alta
EST361,Lengua,1,6.9,85,Media
EST361,Ciencias,1,7.1,96,Baja
EST361,Historia,1,6.9,78,Media
EST361,Inglés,1,7.8,89,Media
EST361,Educación Física,1,6.5,76,Alta
EST361,Matemáticas,2,7.8,92,Media
EST361,Lengua,2,7.1,92,Alta
EST361,Ciencias,2,7.3,93,Alta
EST361,Historia,2,6.4,81,Media
EST361,Inglés,2,8.0,85,Media
EST361,Educación Física,2,7.2,98,Media
EST361,Matemáticas,3,5.4,88,Baja
EST361,Lengua,3,8.6,100,Media
EST361,Ciencias,3,7.3,93,Media
EST361,Historia,3,9.5,87,Baja
EST361,Inglés,3,6.8,89,Alta
EST361,Educación Física,3,8.8,94,Alta
EST362,Matemáticas,1,8.1,88,Alta
EST362,Lengua,1,7.7,98,Baja
EST362,Ciencias,1,8.1,88,Alta
EST362,Historia,1,7.5,85,Media
EST362,Inglés,1,7.6,98,Alta
EST362,Educación Física,1,9.6,91,Alta
EST362,Matemáticas,2,8.5,92,Alta
EST362,Lengua,2,6.9,76,Media
EST362,Ciencias,2,8.6,99,Alta
EST362,Historia,2,8.6,93,Media
EST362,Inglés,2,8.9,97,Alta
EST362,Educación Física,2,8.0,91,Media
EST362,Matemáticas,3,7.4,95,Media
EST362,Lengua,3,8.6,95,Alta
EST362,Ciencias,3,8.3,90,Alta
EST362,Historia,3,8.5,99,Alta
EST362,Inglés,3,8.2,96,Media
EST362,Educación Física,3,8.8,85,Media
EST363,Matemáticas,1,7.4,87,Media
EST363,Lengua,1,7.5,94,Baja
EST363,Ciencias,1,4.8,71,Baja
EST363,Historia,1,5.3,84,Baja
EST363,Inglés,1,6.5,86,Media
EST363,Educación Física,1,7.0,89,Media
EST363,Matemáticas,2,6.9,81,Media
EST363,Lengua,2,6.7,82,Alta
EST363,Ciencias,2,5.9,79,Baja
EST363,Historia,2,7.0,78,Alta
EST363,Inglés,2,4.3,71,Baja
EST363,Educación Física,2,6.7,76,Media
EST363,Matemáticas,3,4.7,65,Media
EST363,Lengua,3,8.3,91,Alta
EST363,Ciencias,3,6.6,81,Media
EST363,Historia,3,6.2,77,Alta
EST363,Inglés,3,5.7,82,Alta
EST363,Educación Física,3,7.5,100,Media
EST364,Matemáticas,1,7.2,100,Media
EST364,Lengua,1,5.5,79,Baja
EST364,Ciencias,1,7.7,86,Baja
EST364,Historia,1,6.3,82,Media
EST364,Inglés,1,6.7,86,Baja
EST364,Educación Física,1,5.1,86,Baja
EST364,Matemáticas,2,6.4,87,Media
EST364,Lengua,2,5.7,83,Baja
EST364,Ciencias,2,5.8,76,Baja
EST364,Historia,2,7.1,85,Media
EST364,Inglés,2,5.8,84,Baja
EST364,Educación Física,2,7.0,83,Baja
EST364,Matemáticas,3,7.7,99,Media
EST364,Lengua,3,8.2,90,Media
EST364,Ciencias,3,5.0,69,Baja
EST364,Historia,3,4.9,74,Baja
EST364,Inglés,3,7.6,93,Media
EST364,Educación Física,3,7.9,91,Baja
EST365,Matemáticas,1,7.8,86,Media
EST365,Lengua,1,6.5,88,Media
EST365,Ciencias,1,5.8,90,Media
EST365,Historia,1,7.3,87,Media
EST365,Inglés,1,7.3,94,Media
EST365,Educación Física,1,7.4,91,Alta
EST365,Matemáticas,2,5.9,89,Baja
EST365,Lengua,2,5.3,81,Media
EST365,Ciencias,2,5.6,81,Media
EST365,Historia,2,5.7,81,Media
EST365,Inglés,2,6.9,81,Media
EST365,Educación Física,2,7.7,95,Alta
EST365,Matemáticas,3,6.7,80,Media
EST365,Lengua,3,6.7,79,Baja
EST365,Ciencias,3,6.5,89,Media
EST365,Historia,3,7.2,95,Baja
EST365,Inglés,3,5.9,76,Media
EST365,Educación Física,3,8.3,92,Alta
EST366,Matemáticas,1,5.3,85,Baja
EST366,Lengua,1,7.2,96,Media
EST366,Ciencias,1,3.3,64,Alta
EST366,Historia,1,6.3,90,Media
EST366,Inglés,1,6.0,86,Media
EST366,Educación Física,1,6.8,87,Alta
EST366,Matemáticas,2,4.4,79,Alta
EST366,Lengua,2,5.6,90,Baja
EST366,Ciencias,2,6.8,75,Media
EST366,Historia,2,5.7,79,Media
EST366,Inglés,2,6.5,75,Media
EST366,Educación Física,2,6.0,88,Baja
EST366,Matemáticas,3,4.5,71,Media
EST366,Lengua,3,4.4,70,Baja
EST366,Ciencias,3,5.8,85,Baja
EST366,Historia,3,5.6,90,Baja
EST366,Inglés,3,5.0,66,Media
EST366,Educación Física,3,4.3,73,Baja
EST367,Matemáticas,1,4.8,73,Alta
EST367,Lengua,1,5.2,82,Baja
EST367,Ciencias,1,4.6,64,Baja
EST367,Historia,1,4.2,78,Alta
EST367,Inglés,1,6.1,89,Media
EST367,Educación Física,1,6.3,75,Media
EST367,Matemáticas,2,4.7,74,Alta
EST367,Lengua,2,5.2,85,Baja
EST367,Ciencias,2,6.2,81,Media
EST367,Historia,2,6.0,89,Baja
EST367,Inglés,2,5.7,80,Baja
EST367,Educación Física,2,6.7,81,Media
EST367,Matemáticas,3,6.5,77,Media
EST367,Lengua,3,4.2,72,Baja
EST367,Ciencias,3,6.8,82,Alta
EST367,Historia,3,6.1,80,Baja
EST367,Inglés,3,6.0,79,Media
EST367,Educación Física,3,6.8,89,Media
EST368,Matemáticas,1,5.0,79,Baja
EST368,Lengua,1,4.8,77,Baja
EST368,Ciencias,1,5.9,79,Alta
EST368,Historia,1,6.1,80,Media
EST368,Inglés,1,5.1,77,Baja
EST368,Educación Física,1,4.5,78,Baja
EST368,Matemáticas,2,6.2,86,Media
EST368,Lengua,2,6.6,83,Media
EST368,Ciencias,2,3.7,60,Baja
EST368,Historia,2,5.3,83,Baja
EST368,Inglés,2,5.6,85,Media
EST368,Educación Física,2,7.7,99,Media
EST368,Matemáticas,3,4.9,77,Media
EST368,Lengua,3,5.6,83,Baja
EST368,Ciencias,3,3.9,73,Alta
EST368,Historia,3,6.3,89,Baja
EST368,Inglés,3,4.9,61,Baja
EST368,Educación Física,3,6.5,79,Baja
EST369,Matemáticas,1,7.4,97,Media
EST369,Lengua,1,6.4,75,Media
EST369,Ciencias,1,7.2,98,Alta
EST369,Historia,1,6.3,87,Media
EST369,Inglés,1,5.9,87,Media
EST369,Educación Física,1,8.7,96,Alta
EST369,Matemáticas,2,4.8,63,Baja
EST369,Lengua,2,6.0,83,Alta
EST369,Ciencias,2,6.2,83,Alta
EST369,Historia,2,6.7,75,Alta
EST369,Inglés,2,7.1,93,Media
EST369,Educación Física,2,6.6,75,Baja
EST369,Matemáticas,3,6.2,87,Media
EST369,Lengua,3,6.4,86,Alta
EST369,Ciencias,3,5.2,76,Baja
EST369,Historia,3,4.8,69,Media
EST369,Inglés,3,5.2,89,Baja
EST369,Educación Física,3,6.5,79,Media
EST370,Matemáticas,1,5.5,77,Alta
EST370,Lengua,1,6.3,75,Alta
EST370,Ciencias,1,6.0,86,Alta
EST370,Historia,1,4.5,71,Alta
EST370,Inglés,1,5.3,82,Baja
EST370,Educación Física,1,7.5,86,Alta
EST370,Matemáticas,2,7.5,100,Media
EST370,Lengua,2,7.3,100,Media
EST370,Ciencias,2,5.2,85,Baja
EST370,Historia,2,5.0,73,Media
EST370,Inglés,2,7.4,93,Baja
EST370,Educación Física,2,5.8,79,Media
EST370,Matemáticas,3,5.1,80,Alta
EST370,Lengua,3,4.4,69,Media
EST370,Ciencias,3,6.1,86,Alta
EST370,Historia,3,6.7,81,Media
EST370,Inglés,3,7.5,99,Media
EST370,Educación Física,3,6.8,87,Media
EST371,Matemáticas,1,6.7,78,Media
EST371,Lengua,1,6.1,75,Baja
EST371,Ciencias,1,6.0,89,Media
EST371,Historia,1,6.7,86,Media
EST371,Inglés,1,5.9,83,Media
EST371,Educación Física,1,8.0,86,Alta
EST371,Matemáticas,2,6.7,84,Media
EST371,Lengua,2,7.4,99,Media
EST371,Ciencias,2,5.4,88,Media
EST371,Historia,2,5.8,82,Media
EST371,Inglés,2,6.9,78,Alta
EST371,Educación Física,2,7.6,96,Baja
EST371,Matemáticas,3,7.8,98,Baja
EST371,Lengua,3,6.5,85,Media
EST371,Ciencias,3,7.5,98,Alta
EST371,Historia,3,7.0,86,Baja
EST371,Inglés,3,6.1,75,Baja
EST371,Educación Física,3,5.5,79,Media
EST372,Matemáticas,1,6.1,90,Media
EST372,Lengua,1,5.9,85,Baja
EST372,Ciencias,1,6.0,90,Baja
EST372,Historia,1,4.2,63,Baja
EST372,Inglés,1,6.4,84,Media
EST372,Educación Física,1,7.1,93,Media
EST372,Matemáticas,2,5.0,74,Baja
EST372,Lengua,2,6.5,83,Media
EST372,Ciencias,2,6.2,88,Alta
EST372,Historia,2,5.0,70,Baja
EST372,Inglés,2,5.6,80,Baja
EST372,Educación Física,2,7.2,98,Media
EST372,Matemáticas,3,5.0,77,Baja
EST372,Lengua,3,5.2,85,Media
EST372,Ciencias,3,5.3,84,Baja
EST372,Historia,3,6.1,75,Alta
EST372,Inglés,3,6.9,81,Media
EST372,Educación Física,3,6.8,75,Media
EST373,Matemáticas,1,6.3,85,Media
EST373,Lengua,1,6.6,81,Media
EST373,Ciencias,1,6.7,79,Baja
EST373,Historia,1,6.8,84,Media
EST373,Inglés,1,6.5,86,Media
